timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1480054604101,1052,Send Login,200,OK,Weather Predictor Test Cases 1-46,text,true,,3206,15,15,687,0
1480054603687,1501,Send Login,200,OK,Weather Predictor Test Cases 1-45,text,true,,3206,15,15,692,0
1480054600044,5165,Post Weather,200,OK,Weather Predictor Test Cases 1-35,text,true,,3378,15,15,4751,0
1480054605211,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-35,text,true,,2381,15,15,0,0
1480054604888,389,Login,200,OK,Weather Predictor Test Cases 1-49,text,true,,3601,14,14,389,0
1480054604316,1259,Send Login,200,OK,Weather Predictor Test Cases 1-47,text,true,,3206,15,15,719,0
1480054605157,632,Get Weather,200,OK,Weather Predictor Test Cases 1-46,text,true,,4146,15,15,487,0
1480054605191,893,Get Weather,200,OK,Weather Predictor Test Cases 1-45,text,true,,4146,16,16,893,0
1480054605579,564,Get Weather,200,OK,Weather Predictor Test Cases 1-47,text,true,,4146,16,16,564,0
1480054605389,886,Login,200,OK,Weather Predictor Test Cases 1-50,text,true,,3599,16,16,601,0
1480054602405,3964,Post Weather,200,OK,Weather Predictor Test Cases 1-39,text,true,,4638,16,16,3101,0
1480054606374,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-39,text,true,,2381,16,16,0,0
1480054600807,5652,Post Weather,200,OK,Weather Predictor Test Cases 1-36,text,true,,3384,16,16,4916,0
1480054606464,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-36,text,true,,2380,16,16,0,0
1480054601727,4806,Post Weather,200,OK,Weather Predictor Test Cases 1-37,text,true,,3387,15,15,3652,0
1480054606538,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-37,text,true,,2380,15,15,0,0
1480054602578,3962,Post Weather,200,OK,Weather Predictor Test Cases 1-38,text,true,,3386,14,14,3142,0
1480054606544,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-38,text,true,,2381,14,14,0,0
1480054605889,656,Login,200,OK,Weather Predictor Test Cases 1-51,text,true,,3597,13,13,417,0
1480054605033,1592,Send Login,200,OK,Weather Predictor Test Cases 1-48,text,true,,3206,13,13,685,0
1480054605280,1636,Send Login,200,OK,Weather Predictor Test Cases 1-49,text,true,,3206,14,14,793,0
1480054606389,786,Login,200,OK,Weather Predictor Test Cases 1-52,text,true,,3599,14,14,501,0
1480054606630,578,Get Weather,200,OK,Weather Predictor Test Cases 1-48,text,true,,4146,14,14,578,0
1480054606890,383,Login,200,OK,Weather Predictor Test Cases 1-53,text,true,,3603,14,14,383,0
1480054606279,1037,Send Login,200,OK,Weather Predictor Test Cases 1-50,text,true,,3206,14,14,739,0
1480054606921,477,Get Weather,200,OK,Weather Predictor Test Cases 1-49,text,true,,4146,15,15,477,0
